timestamp,weather_icon,wind_speed,humidity,temperature,location
2023-01-14T07:00:00+07:00,partly-cloudy-day,14.8 km/h,71%,24.3°,Hà Nội
2023-01-15T07:00:00+07:00,rain,29.5 km/h,74%,19.7°,Hà Nội
2023-01-16T07:00:00+07:00,cloudy,20.5 km/h,50%,13.8°,Hà Nội
2023-01-17T07:00:00+07:00,cloudy,18.4 km/h,61%,12.7°,Hà Nội
2023-01-18T07:00:00+07:00,cloudy,14.8 km/h,55%,14.7°,Hà Nội
2023-01-19T07:00:00+07:00,cloudy,14.8 km/h,61%,15.1°,Hà Nội
2023-01-20T07:00:00+07:00,cloudy,9.4 km/h,65%,15.7°,Hà Nội
2023-01-21T07:00:00+07:00,partly-cloudy-day,14.8 km/h,68%,17.4°,Hà Nội
2023-01-22T07:00:00+07:00,partly-cloudy-day,9.4 km/h,81%,17.7°,Hà Nội
2023-01-23T07:00:00+07:00,rain,25.9 km/h,76%,20.0°,Hà Nội
2023-01-24T07:00:00+07:00,rain,29.5 km/h,46%,17.0°,Hà Nội
2023-01-25T07:00:00+07:00,partly-cloudy-day,16.6 km/h,54%,13.9°,Hà Nội
2023-01-26T07:00:00+07:00,rain,13.0 km/h,76%,15.0°,Hà Nội
2023-01-27T07:00:00+07:00,rain,25.9 km/h,60%,15.4°,Hà Nội
2023-01-28T07:00:00+07:00,partly-cloudy-day,16.6 km/h,40%,15.3°,Hà Nội
2023-01-29T07:00:00+07:00,clear-day,9.4 km/h,50%,14.5°,Hà Nội
2023-01-30T07:00:00+07:00,clear-day,14.8 km/h,55%,15.2°,Hà Nội
2023-01-31T07:00:00+07:00,clear-day,18.4 km/h,62%,16.3°,Hà Nội
2023-02-01T07:00:00+07:00,partly-cloudy-day,16.6 km/h,79%,18.4°,Hà Nội
2023-02-02T07:00:00+07:00,rain,9.4 km/h,84%,20.8°,Hà Nội
2023-02-03T07:00:00+07:00,rain,13.0 km/h,95%,20.4°,Hà Nội
2023-02-04T07:00:00+07:00,rain,16.6 km/h,94%,20.4°,Hà Nội
2023-02-05T07:00:00+07:00,rain,18.4 km/h,94%,20.8°,Hà Nội
2023-02-06T07:00:00+07:00,rain,24.1 km/h,94%,20.4°,Hà Nội
2023-02-07T07:00:00+07:00,rain,13.0 km/h,97%,20.7°,Hà Nội
2023-02-08T07:00:00+07:00,rain,18.4 km/h,95%,21.2°,Hà Nội
2023-02-09T07:00:00+07:00,rain,16.6 km/h,94%,22.3°,Hà Nội
2023-02-10T07:00:00+07:00,rain,20.5 km/h,91%,22.5°,Hà Nội
2023-02-11T07:00:00+07:00,rain,20.5 km/h,90%,23.0°,Hà Nội
2023-02-12T07:00:00+07:00,partly-cloudy-day,22.3 km/h,85%,24.3°,Hà Nội
2023-02-13T07:00:00+07:00,rain,16.6 km/h,83%,24.9°,Hà Nội
2023-02-14T07:00:00+07:00,rain,27.7 km/h,68%,19.2°,Hà Nội
2023-02-15T07:00:00+07:00,cloudy,18.4 km/h,59%,17.0°,Hà Nội
2023-02-16T07:00:00+07:00,cloudy,11.2 km/h,68%,16.8°,Hà Nội
2023-02-17T07:00:00+07:00,cloudy,10.4 km/h,76%,17.9°,Hà Nội
2023-02-18T07:00:00+07:00,cloudy,13.0 km/h,78%,20.3°,Hà Nội
2023-02-19T07:00:00+07:00,rain,16.6 km/h,83%,20.4°,Hà Nội
2023-02-20T07:00:00+07:00,partly-cloudy-day,16.6 km/h,62%,21.0°,Hà Nội
2023-02-21T07:00:00+07:00,partly-cloudy-day,14.8 km/h,71%,20.9°,Hà Nội
2023-02-22T07:00:00+07:00,partly-cloudy-day,16.6 km/h,70%,20.6°,Hà Nội
2023-02-23T07:00:00+07:00,partly-cloudy-day,16.6 km/h,76%,20.4°,Hà Nội
2023-02-24T07:00:00+07:00,rain,20.5 km/h,77%,19.2°,Hà Nội
2023-02-25T07:00:00+07:00,partly-cloudy-day,18.4 km/h,49%,19.8°,Hà Nội
2023-02-26T07:00:00+07:00,clear-day,14.8 km/h,58%,17.8°,Hà Nội
2023-02-27T07:00:00+07:00,clear-day,13.0 km/h,63%,18.1°,Hà Nội
2023-02-28T07:00:00+07:00,partly-cloudy-day,16.6 km/h,71%,19.1°,Hà Nội
2023-03-01T07:00:00+07:00,rain,9.4 km/h,83%,19.0°,Hà Nội
2023-03-02T07:00:00+07:00,rain,14.8 km/h,69%,22.3°,Hà Nội
2023-03-03T07:00:00+07:00,rain,12.2 km/h,72%,21.2°,Hà Nội
2023-03-04T07:00:00+07:00,partly-cloudy-day,14.8 km/h,69%,20.3°,Hà Nội
2023-03-05T07:00:00+07:00,partly-cloudy-day,18.4 km/h,71%,20.8°,Hà Nội
2023-03-06T07:00:00+07:00,partly-cloudy-day,24.1 km/h,72%,21.5°,Hà Nội
2023-03-07T07:00:00+07:00,rain,22.3 km/h,69%,22.0°,Hà Nội
2023-03-08T07:00:00+07:00,rain,18.4 km/h,81%,21.6°,Hà Nội
2023-03-09T07:00:00+07:00,partly-cloudy-day,18.4 km/h,76%,23.5°,Hà Nội
2023-03-10T07:00:00+07:00,partly-cloudy-day,22.3 km/h,75%,23.3°,Hà Nội
2023-03-11T07:00:00+07:00,rain,16.6 km/h,86%,21.7°,Hà Nội
2023-03-12T07:00:00+07:00,rain,25.9 km/h,77%,23.3°,Hà Nội
2023-03-13T07:00:00+07:00,rain,22.3 km/h,61%,19.6°,Hà Nội
2023-03-14T07:00:00+07:00,partly-cloudy-day,16.6 km/h,68%,20.7°,Hà Nội
2023-03-15T07:00:00+07:00,rain,19.1 km/h,84%,21.3°,Hà Nội
2023-03-16T07:00:00+07:00,rain,19.1 km/h,78%,23.7°,Hà Nội
2023-03-17T07:00:00+07:00,rain,20.5 km/h,83%,23.5°,Hà Nội
2023-03-18T07:00:00+07:00,rain,18.4 km/h,82%,23.3°,Hà Nội
2023-03-19T07:00:00+07:00,rain,18.4 km/h,79%,24.1°,Hà Nội
2023-03-20T07:00:00+07:00,rain,22.3 km/h,83%,24.9°,Hà Nội
2023-03-21T07:00:00+07:00,rain,20.5 km/h,86%,25.7°,Hà Nội
2023-03-22T07:00:00+07:00,partly-cloudy-day,20.5 km/h,80%,27.5°,Hà Nội
2023-03-23T07:00:00+07:00,partly-cloudy-day,20.5 km/h,81%,27.2°,Hà Nội
2023-03-24T07:00:00+07:00,cloudy,22.3 km/h,80%,26.8°,Hà Nội
2023-03-25T07:00:00+07:00,rain,20.5 km/h,88%,25.0°,Hà Nội
2023-03-26T07:00:00+07:00,rain,20.5 km/h,84%,19.6°,Hà Nội
2023-03-27T07:00:00+07:00,rain,14.8 km/h,79%,18.8°,Hà Nội
2023-03-28T07:00:00+07:00,rain,16.6 km/h,75%,18.7°,Hà Nội
2023-03-29T07:00:00+07:00,rain,13.0 km/h,82%,19.1°,Hà Nội
2023-03-30T07:00:00+07:00,rain,14.8 km/h,81%,19.4°,Hà Nội
2023-03-31T07:00:00+07:00,rain,7.6 km/h,90%,20.3°,Hà Nội
2023-04-01T07:00:00+07:00,rain,7.2 km/h,95%,21.1°,Hà Nội
2023-04-02T07:00:00+07:00,rain,16.6 km/h,92%,23.8°,Hà Nội
2023-04-03T07:00:00+07:00,rain,20.5 km/h,86%,25.9°,Hà Nội
2023-04-04T07:00:00+07:00,rain,16.6 km/h,84%,26.6°,Hà Nội
2023-04-05T07:00:00+07:00,cloudy,20.5 km/h,80%,27.5°,Hà Nội
2023-04-06T07:00:00+07:00,rain,20.5 km/h,78%,27.9°,Hà Nội
2023-04-07T07:00:00+07:00,rain,18.4 km/h,61%,23.8°,Hà Nội
2023-04-08T07:00:00+07:00,rain,22.3 km/h,72%,20.9°,Hà Nội
2023-04-09T07:00:00+07:00,rain,11.2 km/h,85%,19.0°,Hà Nội
2023-04-10T07:00:00+07:00,rain,9.4 km/h,91%,20.4°,Hà Nội
2023-04-11T07:00:00+07:00,rain,9.4 km/h,92%,22.8°,Hà Nội
2023-04-12T07:00:00+07:00,rain,14.8 km/h,94%,24.3°,Hà Nội
2023-04-13T07:00:00+07:00,rain,18.4 km/h,96%,24.0°,Hà Nội
2023-04-14T07:00:00+07:00,rain,14.8 km/h,96%,24.4°,Hà Nội
2023-04-15T07:00:00+07:00,rain,14.8 km/h,86%,25.7°,Hà Nội
2023-04-16T07:00:00+07:00,rain,14.8 km/h,79%,25.9°,Hà Nội
2023-04-17T07:00:00+07:00,rain,20.5 km/h,86%,25.5°,Hà Nội
2023-04-18T07:00:00+07:00,rain,18.4 km/h,88%,27.1°,Hà Nội
2023-04-19T07:00:00+07:00,partly-cloudy-day,16.6 km/h,82%,28.2°,Hà Nội
2023-04-20T07:00:00+07:00,rain,18.4 km/h,82%,27.7°,Hà Nội
2023-04-21T07:00:00+07:00,rain,20.5 km/h,81%,28.3°,Hà Nội
2023-04-22T07:00:00+07:00,rain,20.5 km/h,83%,28.2°,Hà Nội
2023-04-23T07:00:00+07:00,rain,20.5 km/h,82%,28.3°,Hà Nội
2023-04-24T07:00:00+07:00,rain,24.1 km/h,82%,28.3°,Hà Nội
2023-04-25T07:00:00+07:00,rain,25.9 km/h,87%,21.8°,Hà Nội
2023-04-26T07:00:00+07:00,rain,9.4 km/h,71%,22.8°,Hà Nội
2023-04-27T07:00:00+07:00,rain,24.1 km/h,75%,25.3°,Hà Nội
2023-04-28T07:00:00+07:00,rain,22.3 km/h,84%,26.6°,Hà Nội
2023-04-29T07:00:00+07:00,rain,18.4 km/h,82%,25.4°,Hà Nội
2023-04-30T07:00:00+07:00,rain,13.0 km/h,72%,23.5°,Hà Nội
2023-05-01T07:00:00+07:00,partly-cloudy-day,18.4 km/h,71%,25.5°,Hà Nội
2023-05-02T07:00:00+07:00,rain,18.4 km/h,79%,26.0°,Hà Nội
2023-05-03T07:00:00+07:00,partly-cloudy-day,25.9 km/h,80%,28.0°,Hà Nội
2023-05-04T07:00:00+07:00,partly-cloudy-day,25.9 km/h,82%,29.0°,Hà Nội
2023-05-05T07:00:00+07:00,partly-cloudy-day,18.4 km/h,80%,30.1°,Hà Nội
2023-05-06T07:00:00+07:00,partly-cloudy-day,22.3 km/h,76%,31.6°,Hà Nội
2023-05-07T07:00:00+07:00,rain,27.7 km/h,78%,30.7°,Hà Nội
2023-05-08T07:00:00+07:00,rain,18.4 km/h,87%,25.2°,Hà Nội
2023-05-09T07:00:00+07:00,rain,14.8 km/h,90%,23.4°,Hà Nội
2023-05-10T07:00:00+07:00,rain,14.8 km/h,88%,26.8°,Hà Nội
2023-05-11T07:00:00+07:00,rain,25.9 km/h,81%,27.4°,Hà Nội
2023-05-12T07:00:00+07:00,rain,22.3 km/h,64%,26.1°,Hà Nội
2023-05-13T07:00:00+07:00,rain,16.6 km/h,73%,23.5°,Hà Nội
2023-05-14T07:00:00+07:00,rain,13.0 km/h,83%,23.3°,Hà Nội
2023-05-15T07:00:00+07:00,partly-cloudy-day,24.1 km/h,77%,26.7°,Hà Nội
2023-05-16T07:00:00+07:00,rain,20.5 km/h,76%,29.7°,Hà Nội
2023-05-17T07:00:00+07:00,clear-day,18.4 km/h,64%,32.2°,Hà Nội
2023-05-18T07:00:00+07:00,clear-day,14.8 km/h,62%,32.8°,Hà Nội
2023-05-19T07:00:00+07:00,rain,20.5 km/h,74%,31.0°,Hà Nội
2023-05-20T07:00:00+07:00,rain,22.3 km/h,79%,30.6°,Hà Nội
2023-05-21T07:00:00+07:00,partly-cloudy-day,24.1 km/h,79%,31.5°,Hà Nội
2023-05-22T07:00:00+07:00,partly-cloudy-day,22.3 km/h,75%,32.3°,Hà Nội
2023-05-23T07:00:00+07:00,rain,22.3 km/h,78%,30.8°,Hà Nội
2023-05-24T07:00:00+07:00,rain,22.3 km/h,83%,28.3°,Hà Nội
2023-05-25T07:00:00+07:00,rain,16.6 km/h,84%,27.7°,Hà Nội
2023-05-26T07:00:00+07:00,rain,22.3 km/h,84%,28.3°,Hà Nội
2023-05-27T07:00:00+07:00,rain,24.1 km/h,82%,29.5°,Hà Nội
2023-05-28T07:00:00+07:00,rain,18.4 km/h,79%,29.9°,Hà Nội
2023-05-29T07:00:00+07:00,rain,16.6 km/h,74%,30.9°,Hà Nội
2023-05-30T07:00:00+07:00,partly-cloudy-day,16.6 km/h,71%,31.5°,Hà Nội
2023-05-31T07:00:00+07:00,rain,22.3 km/h,70%,31.8°,Hà Nội
2023-06-01T07:00:00+07:00,partly-cloudy-day,25.9 km/h,75%,31.8°,Hà Nội
2023-06-02T07:00:00+07:00,rain,22.3 km/h,73%,32.4°,Hà Nội
2023-06-03T07:00:00+07:00,rain,25.9 km/h,70%,30.6°,Hà Nội
2023-06-04T07:00:00+07:00,rain,22.3 km/h,72%,30.4°,Hà Nội
2023-06-05T07:00:00+07:00,rain,14.8 km/h,77%,29.7°,Hà Nội
2023-06-06T07:00:00+07:00,rain,18.4 km/h,83%,28.9°,Hà Nội
2023-06-07T07:00:00+07:00,rain,22.3 km/h,71%,31.0°,Hà Nội
2023-06-08T07:00:00+07:00,rain,27.7 km/h,80%,30.3°,Hà Nội
2023-06-09T07:00:00+07:00,rain,18.4 km/h,80%,28.9°,Hà Nội
2023-06-10T07:00:00+07:00,rain,16.6 km/h,70%,31.7°,Hà Nội
2023-06-11T07:00:00+07:00,partly-cloudy-day,20.5 km/h,73%,32.0°,Hà Nội
2023-06-12T07:00:00+07:00,rain,18.4 km/h,79%,30.4°,Hà Nội
2023-06-13T07:00:00+07:00,rain,18.4 km/h,81%,29.4°,Hà Nội
2023-06-14T07:00:00+07:00,rain,13.0 km/h,87%,27.3°,Hà Nội
2023-06-15T07:00:00+07:00,rain,13.9 km/h,80%,29.5°,Hà Nội
2023-06-16T07:00:00+07:00,rain,20.5 km/h,75%,31.2°,Hà Nội
2023-06-17T07:00:00+07:00,rain,24.1 km/h,78%,30.9°,Hà Nội
2023-06-18T07:00:00+07:00,rain,18.5 km/h,84%,28.4°,Hà Nội
2023-06-19T07:00:00+07:00,rain,13.0 km/h,87%,28.8°,Hà Nội
2023-06-20T07:00:00+07:00,rain,22.3 km/h,79%,30.4°,Hà Nội
2023-06-21T07:00:00+07:00,rain,37.1 km/h,83%,28.6°,Hà Nội
2023-06-22T07:00:00+07:00,rain,9.4 km/h,81%,30.0°,Hà Nội
2023-06-23T07:00:00+07:00,rain,20.5 km/h,84%,27.7°,Hà Nội
2023-06-24T07:00:00+07:00,rain,11.2 km/h,93%,26.4°,Hà Nội
2023-06-25T07:00:00+07:00,rain,11.2 km/h,92%,26.1°,Hà Nội
2023-06-26T07:00:00+07:00,rain,18.4 km/h,87%,27.4°,Hà Nội
2023-06-27T07:00:00+07:00,rain,22.3 km/h,87%,27.8°,Hà Nội
2023-06-28T07:00:00+07:00,rain,20.5 km/h,81%,29.6°,Hà Nội
2023-06-29T07:00:00+07:00,partly-cloudy-day,24.1 km/h,77%,31.2°,Hà Nội
2023-06-30T07:00:00+07:00,rain,20.5 km/h,79%,31.9°,Hà Nội
2023-07-01T07:00:00+07:00,rain,18.4 km/h,78%,31.9°,Hà Nội
2023-07-02T07:00:00+07:00,rain,18.4 km/h,77%,30.9°,Hà Nội
2023-07-03T07:00:00+07:00,rain,22.3 km/h,81%,30.6°,Hà Nội
2023-07-04T07:00:00+07:00,rain,22.3 km/h,77%,30.5°,Hà Nội
2023-07-05T07:00:00+07:00,rain,22.3 km/h,83%,29.7°,Hà Nội
2023-07-06T07:00:00+07:00,rain,24.1 km/h,74%,31.7°,Hà Nội
2023-07-07T07:00:00+07:00,partly-cloudy-day,25.9 km/h,71%,32.2°,Hà Nội
2023-07-08T07:00:00+07:00,rain,22.3 km/h,79%,30.1°,Hà Nội
2023-07-09T07:00:00+07:00,rain,18.4 km/h,75%,30.0°,Hà Nội
2023-07-10T07:00:00+07:00,rain,25.9 km/h,72%,31.0°,Hà Nội
2023-07-11T07:00:00+07:00,rain,27.7 km/h,73%,31.5°,Hà Nội
2023-07-12T07:00:00+07:00,partly-cloudy-day,31.7 km/h,69%,32.0°,Hà Nội
2023-07-13T07:00:00+07:00,rain,20.5 km/h,73%,30.7°,Hà Nội
2023-07-14T07:00:00+07:00,rain,25.9 km/h,77%,30.7°,Hà Nội
2023-07-15T07:00:00+07:00,rain,18.4 km/h,77%,30.6°,Hà Nội
2023-07-16T07:00:00+07:00,rain,13.0 km/h,71%,31.9°,Hà Nội
2023-07-17T07:00:00+07:00,partly-cloudy-day,16.6 km/h,60%,33.2°,Hà Nội
2023-07-18T07:00:00+07:00,rain,24.1 km/h,73%,28.4°,Hà Nội
2023-07-19T07:00:00+07:00,rain,13.0 km/h,89%,26.4°,Hà Nội
2023-07-20T07:00:00+07:00,rain,9.4 km/h,88%,27.5°,Hà Nội
2023-07-21T07:00:00+07:00,rain,9.4 km/h,81%,29.2°,Hà Nội
2023-07-22T07:00:00+07:00,rain,16.6 km/h,73%,30.9°,Hà Nội
2023-07-23T07:00:00+07:00,partly-cloudy-day,16.6 km/h,69%,31.7°,Hà Nội
2023-07-24T07:00:00+07:00,rain,14.8 km/h,69%,31.7°,Hà Nội
2023-07-25T07:00:00+07:00,partly-cloudy-day,14.8 km/h,67%,32.0°,Hà Nội
2023-07-26T07:00:00+07:00,partly-cloudy-day,22.3 km/h,68%,32.1°,Hà Nội
2023-07-27T07:00:00+07:00,rain,11.2 km/h,71%,32.3°,Hà Nội
2023-07-28T07:00:00+07:00,rain,18.4 km/h,80%,29.3°,Hà Nội
2023-07-29T07:00:00+07:00,rain,11.2 km/h,80%,30.5°,Hà Nội
2023-07-30T07:00:00+07:00,rain,16.6 km/h,82%,30.2°,Hà Nội
2023-07-31T07:00:00+07:00,rain,35.3 km/h,87%,28.5°,Hà Nội
2023-08-01T07:00:00+07:00,rain,14.8 km/h,87%,28.1°,Hà Nội
2023-08-02T07:00:00+07:00,rain,20.5 km/h,84%,28.8°,Hà Nội
2023-08-03T07:00:00+07:00,rain,20.5 km/h,86%,28.5°,Hà Nội
2023-08-04T07:00:00+07:00,rain,20.5 km/h,94%,26.7°,Hà Nội
2023-08-05T07:00:00+07:00,rain,11.2 km/h,90%,27.4°,Hà Nội
2023-08-06T07:00:00+07:00,rain,9.4 km/h,86%,28.2°,Hà Nội
2023-08-07T07:00:00+07:00,rain,9.6 km/h,83%,28.6°,Hà Nội
2023-08-08T07:00:00+07:00,rain,22.3 km/h,82%,29.1°,Hà Nội
2023-08-09T07:00:00+07:00,rain,11.2 km/h,78%,30.4°,Hà Nội
2023-08-10T07:00:00+07:00,rain,16.6 km/h,88%,29.0°,Hà Nội
2023-08-11T07:00:00+07:00,rain,14.2 km/h,92%,27.7°,Hà Nội
2023-08-12T07:00:00+07:00,rain,25.9 km/h,84%,28.3°,Hà Nội
2023-08-13T07:00:00+07:00,rain,16.6 km/h,78%,29.8°,Hà Nội
2023-08-14T07:00:00+07:00,rain,16.6 km/h,80%,29.3°,Hà Nội
2023-08-15T07:00:00+07:00,rain,14.8 km/h,83%,28.4°,Hà Nội
2023-08-16T07:00:00+07:00,rain,14.8 km/h,86%,29.3°,Hà Nội
2023-08-17T07:00:00+07:00,rain,13.9 km/h,77%,31.6°,Hà Nội
2023-08-18T07:00:00+07:00,rain,11.2 km/h,79%,30.6°,Hà Nội
2023-08-19T07:00:00+07:00,rain,11.2 km/h,88%,29.3°,Hà Nội
2023-08-20T07:00:00+07:00,rain,25.9 km/h,93%,26.7°,Hà Nội
2023-08-21T07:00:00+07:00,rain,13.0 km/h,84%,28.9°,Hà Nội
2023-08-22T07:00:00+07:00,rain,11.2 km/h,82%,30.4°,Hà Nội
2023-08-23T07:00:00+07:00,rain,27.7 km/h,79%,30.8°,Hà Nội
2023-08-24T07:00:00+07:00,rain,18.4 km/h,84%,28.1°,Hà Nội
2023-08-25T07:00:00+07:00,rain,20.5 km/h,84%,29.1°,Hà Nội
2023-08-26T07:00:00+07:00,rain,16.6 km/h,85%,28.7°,Hà Nội
2023-08-27T07:00:00+07:00,rain,13.0 km/h,79%,30.7°,Hà Nội
2023-08-28T07:00:00+07:00,rain,33.5 km/h,85%,28.0°,Hà Nội
2023-08-29T07:00:00+07:00,partly-cloudy-day,18.4 km/h,74%,28.9°,Hà Nội
2023-08-30T07:00:00+07:00,partly-cloudy-day,14.8 km/h,62%,29.8°,Hà Nội
2023-08-31T07:00:00+07:00,clear-day,20.5 km/h,62%,29.7°,Hà Nội
2023-09-01T07:00:00+07:00,rain,16.6 km/h,65%,30.3°,Hà Nội
2023-09-02T07:00:00+07:00,partly-cloudy-day,14.8 km/h,64%,31.5°,Hà Nội
2023-09-03T07:00:00+07:00,rain,18.4 km/h,74%,28.4°,Hà Nội
2023-09-04T07:00:00+07:00,rain,16.6 km/h,87%,25.6°,Hà Nội
2023-09-05T07:00:00+07:00,rain,13.0 km/h,77%,29.3°,Hà Nội
2023-09-06T07:00:00+07:00,rain,14.8 km/h,72%,30.9°,Hà Nội
2023-09-07T07:00:00+07:00,rain,20.5 km/h,72%,31.0°,Hà Nội
2023-09-08T07:00:00+07:00,rain,25.9 km/h,81%,28.8°,Hà Nội
2023-09-09T07:00:00+07:00,rain,14.8 km/h,82%,29.1°,Hà Nội
2023-09-10T07:00:00+07:00,rain,11.2 km/h,82%,29.3°,Hà Nội
2023-09-11T07:00:00+07:00,rain,11.2 km/h,86%,28.6°,Hà Nội
2023-09-12T07:00:00+07:00,rain,11.2 km/h,88%,28.3°,Hà Nội
2023-09-13T07:00:00+07:00,rain,20.5 km/h,91%,25.9°,Hà Nội
2023-09-14T07:00:00+07:00,rain,14.8 km/h,94%,24.3°,Hà Nội
2023-09-15T07:00:00+07:00,rain,14.8 km/h,86%,25.9°,Hà Nội
2023-09-16T07:00:00+07:00,rain,22.3 km/h,84%,27.2°,Hà Nội
2023-09-17T07:00:00+07:00,rain,18.4 km/h,85%,27.8°,Hà Nội
2023-09-18T07:00:00+07:00,rain,11.2 km/h,86%,28.1°,Hà Nội
2023-09-19T07:00:00+07:00,rain,20.5 km/h,82%,29.3°,Hà Nội
2023-09-20T07:00:00+07:00,rain,18.4 km/h,79%,30.1°,Hà Nội
2023-09-21T07:00:00+07:00,rain,14.8 km/h,76%,30.4°,Hà Nội
2023-09-22T07:00:00+07:00,rain,16.6 km/h,75%,30.6°,Hà Nội
2023-09-23T07:00:00+07:00,rain,20.5 km/h,74%,30.3°,Hà Nội
2023-09-24T07:00:00+07:00,rain,18.4 km/h,75%,29.5°,Hà Nội
2023-09-25T07:00:00+07:00,rain,11.2 km/h,81%,28.6°,Hà Nội
2023-09-26T07:00:00+07:00,rain,19.4 km/h,85%,27.4°,Hà Nội
2023-09-27T07:00:00+07:00,rain,19.4 km/h,87%,26.9°,Hà Nội
2023-09-28T07:00:00+07:00,rain,13.9 km/h,96%,24.9°,Hà Nội
2023-09-29T07:00:00+07:00,rain,13.0 km/h,89%,26.8°,Hà Nội
2023-09-30T07:00:00+07:00,rain,11.2 km/h,82%,28.7°,Hà Nội
2023-10-01T07:00:00+07:00,partly-cloudy-day,13.0 km/h,76%,29.6°,Hà Nội
2023-10-02T07:00:00+07:00,rain,10.3 km/h,76%,29.5°,Hà Nội
2023-10-03T07:00:00+07:00,partly-cloudy-day,11.2 km/h,73%,29.7°,Hà Nội
2023-10-04T07:00:00+07:00,rain,15.7 km/h,75%,29.9°,Hà Nội
2023-10-05T07:00:00+07:00,partly-cloudy-day,13.7 km/h,75%,30.5°,Hà Nội
2023-10-06T07:00:00+07:00,partly-cloudy-day,19.4 km/h,77%,30.4°,Hà Nội
2023-10-07T07:00:00+07:00,rain,24.1 km/h,81%,26.9°,Hà Nội
2023-10-08T07:00:00+07:00,rain,19.4 km/h,65%,27.3°,Hà Nội
2023-10-09T07:00:00+07:00,partly-cloudy-day,16.6 km/h,58%,27.5°,Hà Nội
2023-10-10T07:00:00+07:00,rain,19.4 km/h,61%,26.9°,Hà Nội
2023-10-11T07:00:00+07:00,partly-cloudy-day,20.3 km/h,63%,26.2°,Hà Nội
2023-10-12T07:00:00+07:00,rain,15.7 km/h,80%,23.9°,Hà Nội
2023-10-13T07:00:00+07:00,partly-cloudy-day,13.0 km/h,78%,25.5°,Hà Nội
2023-10-14T07:00:00+07:00,rain,25.0 km/h,76%,25.6°,Hà Nội
2023-10-15T07:00:00+07:00,rain,16.6 km/h,69%,25.8°,Hà Nội
2023-10-16T07:00:00+07:00,partly-cloudy-day,13.0 km/h,67%,26.6°,Hà Nội
2023-10-17T07:00:00+07:00,partly-cloudy-day,9.6 km/h,66%,27.2°,Hà Nội
2023-10-18T07:00:00+07:00,partly-cloudy-day,10.3 km/h,68%,27.6°,Hà Nội
2023-10-19T07:00:00+07:00,partly-cloudy-day,14.8 km/h,71%,28.2°,Hà Nội
2023-10-20T07:00:00+07:00,partly-cloudy-day,22.1 km/h,63%,27.8°,Hà Nội
2023-10-21T07:00:00+07:00,partly-cloudy-day,18.4 km/h,48%,26.0°,Hà Nội
2023-10-22T07:00:00+07:00,cloudy,13.0 km/h,61%,25.4°,Hà Nội
2023-10-23T07:00:00+07:00,rain,12.1 km/h,74%,25.4°,Hà Nội
2023-10-24T07:00:00+07:00,rain,11.2 km/h,76%,26.8°,Hà Nội
2023-10-25T07:00:00+07:00,rain,13.0 km/h,75%,27.8°,Hà Nội
2023-10-26T07:00:00+07:00,rain,14.8 km/h,66%,28.6°,Hà Nội
2023-10-27T07:00:00+07:00,partly-cloudy-day,11.2 km/h,72%,27.9°,Hà Nội
2023-10-28T07:00:00+07:00,rain,19.4 km/h,83%,25.8°,Hà Nội
2023-10-29T07:00:00+07:00,rain,15.7 km/h,89%,24.0°,Hà Nội
2023-10-30T07:00:00+07:00,rain,13.0 km/h,71%,25.7°,Hà Nội
2023-10-31T07:00:00+07:00,rain,13.0 km/h,69%,25.7°,Hà Nội
2023-11-01T07:00:00+07:00,partly-cloudy-day,12.1 km/h,72%,25.7°,Hà Nội
2023-11-02T07:00:00+07:00,partly-cloudy-day,13.0 km/h,73%,25.9°,Hà Nội
2023-11-03T07:00:00+07:00,rain,19.4 km/h,77%,27.1°,Hà Nội
2023-11-04T07:00:00+07:00,rain,16.6 km/h,79%,28.2°,Hà Nội
2023-11-05T07:00:00+07:00,rain,17.5 km/h,80%,27.9°,Hà Nội
2023-11-06T07:00:00+07:00,rain,18.4 km/h,86%,25.8°,Hà Nội
2023-11-07T07:00:00+07:00,rain,18.4 km/h,88%,23.0°,Hà Nội
2023-11-08T07:00:00+07:00,rain,13.0 km/h,80%,25.9°,Hà Nội
2023-11-09T07:00:00+07:00,rain,13.0 km/h,79%,27.8°,Hà Nội
2023-11-10T07:00:00+07:00,rain,17.5 km/h,79%,28.3°,Hà Nội
2023-11-11T07:00:00+07:00,rain,16.6 km/h,80%,28.2°,Hà Nội
2023-11-12T07:00:00+07:00,rain,18.6 km/h,84%,26.9°,Hà Nội
2023-11-13T07:00:00+07:00,rain,25.9 km/h,81%,18.3°,Hà Nội
2023-11-14T07:00:00+07:00,rain,16.6 km/h,68%,18.6°,Hà Nội
2023-11-15T07:00:00+07:00,cloudy,11.2 km/h,78%,20.0°,Hà Nội
2023-11-16T07:00:00+07:00,rain,25.9 km/h,63%,20.4°,Hà Nội
2023-11-17T07:00:00+07:00,partly-cloudy-day,15.7 km/h,52%,20.4°,Hà Nội
2023-11-18T07:00:00+07:00,partly-cloudy-day,9.4 km/h,59%,19.5°,Hà Nội
2023-11-19T07:00:00+07:00,clear-day,10.3 km/h,63%,20.1°,Hà Nội
2023-11-20T07:00:00+07:00,clear-day,15.7 km/h,65%,21.1°,Hà Nội
2023-11-21T07:00:00+07:00,clear-day,12.1 km/h,70%,21.2°,Hà Nội
2023-11-22T07:00:00+07:00,partly-cloudy-day,10.3 km/h,82%,20.8°,Hà Nội
